id;Year;Title;WorldwideBox_office;DomesticBox_office;InternationalBox_office;production_cost;Runtime;release_date;Genre_1;Genre_2;Genre_3;original_language;popularity;Production_Companies;vote_average;vote_count;Cast;Director;IMDB_Rating;Metascore
24021;2010;The Twilight Saga: Eclipse;698491347;;;680000000;1240;60;Adventure;Fantasy;Drama;en;103155;Summit Entertainment;6208;84730;;;;
24034;2004;Teacher's Pet;6491969;;;100000000;740;10;Animation;Family;Music;en;9637;Walt Disney Pictures;59;330;;;;
24066;1999;Happy, Texas;1943649;;;17000000;980;120;Comedy;Crime;;en;7248;Marked Entertainment;56;1080;;;;
24100;2000;The Little Vampire;27965865;;;350000000;950;100;Family;Adventure;Comedy;en;15158;New Line Cinema;68;4020;;;;
24113;2001;Town & Country;10372291;;;900000000;1040;40;Comedy;Romance;;en;9226;Simon Fields Productions;45;640;;;;
24126;1993;Warlock: The Armageddon;3902679;;;30000000;980;50;Fantasy;Horror;Science Fiction;en;13794;Tapestry Films;53;1520;;;;
24137;1999;An Ideal Husband;18500000;;;140000000;970;40;Drama;Comedy;Romance;en;14289;Miramax;64;1760;;;;
24206;1996;Silent Trigger;76382;;;150000000;930;60;Drama;Action;Thriller;en;15386;Newmarket Capital Group;50;810;;;;
24227;1993;Excessive Force;1200000;;;30000000;870;50;Action;;;en;4273;New Line Cinema;46;310;;;;
24264;1984;Sheena;58000000;;;250000000;1170;80;Action;Adventure;Fantasy;en;20305;Delphi II Productions;57;1350;;;;
24266;1982;The Man from Snowy River;20659423;;;35000000;1040;30;Drama;Romance;Adventure;en;10077;Cambridge Productions;69;1330;;;;
24356;2003;Masked and Anonymous;546000;;;0;1120;70;Drama;Music;;en;8469;Marching Band Productions;52;460;;;;
24363;2005;House of D;389866;;;60000000;970;40;Comedy;Drama;;en;11344;Lions Gate Films;63;1320;;;;
24418;2009;Cirque du Freak: The Vampire's Assistant;28169671;;;400000000;1090;100;Adventure;Fantasy;Action;en;42371;Universal Pictures;58;10340;;;;
24420;2009;The Time Traveler's Wife;101344412;;;390000000;1080;80;Drama;Romance;Fantasy;en;22368;New Line Cinema;69;23710;;;;
24424;2009;Ajami;1331651;;;10000000;1200;90;Crime;Drama;;he;5343;Inosan;70;750;;;;
24432;2006;Doogal;27450189;;;200000000;850;20;Comedy;Family;Animation;en;11921;The Weinstein Company;50;1020;;;;
24438;2009;Did You Hear About the Morgans?;85280250;;;580000000;1030;120;Comedy;Drama;Romance;en;2089;Banter;54;9330;;;;
24469;2009;Fish Tank;2404300;;;30000000;1230;90;Drama;;;en;12722;BBC Film;70;7970;;;;
24575;1980;Raise the Titanic;7000000;;;360000000;1150;80;Adventure;Drama;Thriller;en;19155;ITC Entertainment;53;870;;;;
24621;2003;Chasing Papi;6126237;;;0;800;40;Comedy;Romance;;en;17098;Fox 2000 Pictures;68;1120;;;;
24662;1997;Cats Don't Dance;3600000;;;320000000;740;30;Animation;Comedy;Family;en;15637;Turner Feature Animation;72;1760;;;;
24664;2000;Bamboozled;2500000;;;100000000;1360;100;Comedy;Drama;;en;7703;40 Acres and a Mule Filmworks;62;1220;;;;
24684;2009;An Education;26100000;;;75000000;1000;100;Drama;Romance;;en;10214;BBC Film;69;12540;;;;
24746;1998;Six-String Samurai;124494;;;20000000;910;90;Action;Adventure;Science Fiction;en;983;HSX Films;62;1200;;;;
24748;1963;Hud;10000000;;;25000000;1120;50;Drama;Western;Western;en;2003;Paramount;72;2850;;;;
24803;2009;Julie & Julia;129500000;;;400000000;1230;80;Romance;Drama;;en;15669;Columbia Pictures;67;20060;;;;
24940;2001;Head Over Heels;13127022;;;140000000;860;20;Romance;Comedy;;en;12626;Robert Simonds Productions;56;2280;;;;
24961;1978;The Wiz;21049053;;;240000000;1340;100;Music;Fantasy;Adventure;en;17896;Universal Pictures;60;2390;;;;
24973;1954;The Egyptian;15000000;;;50000000;1390;80;History;Drama;;en;12397;20th Century Fox;63;790;;;;
24977;2000;Michael Jordan to the Max;21268532;;;0;460;50;Documentary;;;en;3578;IMAX;73;290;;;;
25066;1995;Tales from the Hood;12000000;;;60000000;980;50;Horror;Crime;Thriller;en;11379;40 Acres and a Mule Filmworks;62;1450;;;;
25113;1981;The Four Seasons;50427646;;;0;1070;50;Comedy;Drama;Romance;en;10264;Universal Pictures;6104;480;;;;
25132;2009;Shorts;29000000;;;400000000;890;80;Family;Fantasy;Comedy;en;14743;Troublemaker Studios;58;2840;;;;
25166;2000;Drowning Mona;15427192;;;60000000;960;30;Comedy;Crime;Mystery;en;25704;Neverland Films;55;1540;;;;
25186;2009;Janky Promoters;9069;;;100000000;850;100;Comedy;;;en;6229;Cube Vision;59;270;;;;
25189;1996;The Mirror Has Two Faces;41083864;;;420000000;1260;110;Comedy;Drama;Romance;en;18238;Phoenix Pictures;67;3000;;;;
25195;2010;Leap Year;32686500;;;190000000;1000;10;Romance;Comedy;;en;34003;Birnbaum/Barber Productions;69;19690;;;;
25196;2009;Crazy Heart;47405566;;;70000000;1120;120;Drama;Music;Romance;en;16865;Fox Searchlight Pictures;69;9950;;;;
25208;2001;The Caveman's Valentine;794481;;;135000000;1050;10;Drama;Mystery;Thriller;en;9887;Jersey Shore;57;1280;;;;
25209;1950;Annie Get Your Gun;8000000;;;37687850;1070;50;Music;Comedy;Romance;en;8496;Metro-Goldwyn-Mayer;67;700;;;;
25212;2000;Deterrence;145071;;;8000000;1010;30;Action;Drama;Mystery;en;4862;TF1 International;60;310;;;;
25376;2009;El secreto de sus ojos;33965843;;;20000000;1300;80;Mystery;Thriller;Drama;es;24963;Canal+ España;80;24070;;;;
25379;2004;The Blue Butterfly;1775619;;;125000000;970;20;Adventure;Drama;Family;en;3362;Global Arts Productions;67;300;;;;
25461;2002;Raising Victor Vargas;2816116;;;8000000;880;50;Drama;Romance;;en;3565;BlueLight;71;350;;;;
25462;2001;Two Can Play That Game;22390000;;;130000000;900;90;Comedy;Romance;;en;8657;Screen Gems;66;750;;;;
25520;2000;The House of Mirth;5164404;;;100000000;1350;90;Drama;Romance;;en;8666;Granada Productions;63;670;;;;
25636;1999;Jesus' Son;1300000;;;25000000;1070;60;Comedy;Drama;Romance;en;5642;Evenstar Films;64;630;;;;
25643;2009;Love Happens;36100000;;;180000000;1090;90;Drama;Romance;;en;14007;Stuber Pictures;59;6330;;;;
25678;1987;American Ninja 2: The Confrontation;4000000;;;3500000;900;50;Action;Adventure;Drama;en;18965;The Cannon Group;54;2540;;;;
25704;2009;Post Grad;6414729;;;150000000;890;80;Comedy;Drama;;en;15171;The Montecito Picture Company;50;2910;;;;
25719;1997;Shooting Fish;302204;;;30000000;1090;80;Crime;Comedy;Romance;en;661;National Lottery;63;700;;;;
25763;1977;Damnation Alley;8720000;;;170000000;910;90;Action;Adventure;Science Fiction;en;6884;20th Century Fox;50;920;;;;
25769;2009;Carriers;5805279;;;0;840;90;Action;Drama;Horror;en;38437;Paramount Vantage;61;13350;;;;
25784;2006;Vượt Sóng;639000;;;13000000;1350;20;Drama;;;vi;2743;A Fire in the Lake;61;100;;;;
25941;2009;Harry Brown;10329747;;;73000000;1030;110;Thriller;Crime;Drama;en;18483;Marv;6803;10040;;;;
25968;2009;Veronika Decides to Die;1709178;;;90000000;1030;50;Drama;Romance;;en;9914;Velvet Steamroller Entertainment;59;2360;;;;
26022;2010;My Name Is Khan;42345360;;;120000000;1650;20;Drama;Romance;;hi;33784;Dharma Productions;8038;12510;;;;
26039;1967;Point Blank;3200000;;;25000000;920;80;Crime;Thriller;Drama;en;15419;Winkler Films;70;3550;;;;
26171;2009;Everybody's Fine;16443609;;;210000000;990;120;Drama;;;en;15741;Miramax;68;9330;;;;
26268;1966;Harper;12000000;;;35000000;1210;20;Mystery;Crime;Thriller;en;13462;Gershwin-Kastner;67;1580;;;;
26306;1997;Prefontaine;589304;;;80000000;1060;10;Drama;Romance;;en;8578;Hollywood Pictures;66;750;;;;
26320;2009;Taking Woodstock;9975737;;;300000000;1200;80;Music;Comedy;Drama;en;14866;Focus Features;62;4160;;;;
26352;1994;A Low Down Dirty Shame;29392418;;;100000000;1000;110;Comedy;Crime;Crime;en;12441;Caravan Pictures;56;990;;;;
26367;2009;I Can Do Bad All By Myself;51733921;;;190000000;1130;90;Drama;Comedy;;en;722;Lions Gate Films;64;1210;;;;
26371;1987;Maurice;2438304;;;26000000;1400;90;Drama;Romance;;en;15731;Merchant Ivory Productions;76;4980;;;;
26388;2010;Buried;19152480;;;19876500;940;90;Drama;Thriller;Mystery;en;22636;Versus Entertainment;66;26780;;;;
26389;2010;From Paris with Love;52800000;;;520000000;920;20;Action;Crime;Thriller;en;26926;M6;63;19020;;;;
26390;2009;Brooklyn's Finest;45700000;;;170000000;1330;30;Crime;Drama;Thriller;en;20115;Nu Image;63;8630;;;;
26428;2009;Agora;39457342;;;700000000;1270;50;Adventure;Drama;History;en;23432;Himenóptero;70;13600;;;;
26466;2009;Triangle;1594955;;;120000000;980;100;Horror;;;en;41783;Dan Films;69;24120;;;;
26602;2001;Summer Catch;19693891;;;340000000;1040;80;Comedy;Romance;Romance;en;18992;Tollin/Robbins Productions;54;1800;;;;
26618;1998;Clay Pigeons;1800000;;;80000000;1040;90;Crime;Comedy;Drama;en;12246;Intermedia;62;1160;;;;
26672;1993;The Thief and the Cobbler;669276;;;280000000;720;90;Animation;Family;Fantasy;en;13935;Allied Filmmakers;71;1170;;;;
26688;2009;Sorority Row;27200000;;;125000000;1010;90;Horror;Mystery;Thriller;en;17363;Karz Entertainment;5489;5400;;;;
26748;1996;Lone Star;13269963;;;50000000;1350;60;Drama;Mystery;Romance;en;12718;Castle Rock Entertainment;70;3250;;;;
26791;2001;Brigham City;852206;;;10000000;1190;30;Crime;Mystery;Drama;en;2666;Zion Films;64;190;;;;
26843;1981;Lion of the Desert;1500000;;;350000000;1730;40;History;War;Drama;en;20749;Falcon International Productions;73;1600;;;;
26899;2003;The Mudge Boy;62852;;;8000000;930;10;Drama;Romance;;en;12028;Showtime Independent Films;66;880;;;;
26963;2009;The Secret of Kells;1803412;;;80000000;750;20;Animation;Family;Fantasy;en;18423;Cartoon Saloon;74;6490;;;;
27004;2010;Ca$h;46488;;;70000000;1080;30;Crime;Thriller;Comedy;en;13634;Immortal Thoughts;59;2260;;;;
27022;2010;The Sorcerer's Apprentice;215300000;;;1500000000;1090;70;Fantasy;Adventure;Action;en;53827;Walt Disney Pictures;6118;47870;;;;
27029;1959;The Nun's Story;12800000;;;35000000;1490;60;Drama;;;en;12173;Warner Bros. Pictures;71;1660;;;;
27191;1952;The Greatest Show on Earth;36000000;;;40000000;1520;20;Drama;Romance;Romance;en;14485;Paramount;63;2200;;;;
27205;2010;Inception;825532764;;;1600000000;1480;70;Action;Science Fiction;Adventure;en;152037;Legendary Pictures;8367;355530;;;;
27322;1997;Love Jones;12782749;;;100000000;1080;30;Comedy;Drama;Romance;en;7295;New Line Cinema;75;590;;;;
27360;2005;King's Ransom;4139856;;;150000000;950;40;Comedy;Crime;;en;7395;New Line Cinema;47;470;;;;
27380;1982;MegaForce;5700000;;;200000000;990;60;Adventure;Action;Science Fiction;en;8344;Orange Sky Golden Harvest;39;700;;;;
27404;2005;My Big Fat Independent Movie;12155249;;;30000000;800;90;Comedy;;;en;4442;Film Threat DVD;33;150;;;;
27455;1999;Foolish;6033999;;;0;840;40;Comedy;Drama;;en;3147;Shooting Star Pictures;62;100;;;;
27549;1991;Beastmaster 2: Through the Portal of Time;869325;;;60000000;1070;60;Action;Adventure;Fantasy;en;11286;Les Films 21;47;600;;;;
27551;1987;The Barbarians;800000;;;40000000;870;30;Adventure;Fantasy;Action;en;14596;The Cannon Group;56;1180;;;;
27569;2010;Extraordinary Measures;15134293;;;310000000;1050;10;Drama;;;en;10619;Double Feature Films;62;2890;;;;
27573;2010;The Bounty Hunter;136300000;;;400000000;1100;30;Comedy;Action;Romance;en;22695;Original Film;59;27540;;;;
27576;2010;Salt;293329073;;;1100000000;1000;70;Action;Mystery;Thriller;en;33315;Wintergreen Productions;64;52780;;;;
27578;2010;The Expendables;274500000;;;800000000;1030;80;Thriller;Adventure;Action;en;73254;Nimar Studios;6239;74820;;;;
27579;2010;The American;67900000;;;200000000;1040;80;Crime;Drama;Thriller;en;54271;Twins Financing;59;12850;;;;
27581;2010;The Other Guys;170432927;;;1000000000;1070;80;Action;Comedy;Crime;en;3831;Columbia Pictures;63;39820;;;;
27582;2011;The Mechanic;51070807;;;400000000;930;10;Action;Thriller;Crime;en;46575;CBS Films;65;30910;;;;
27585;2010;Rabbit Hole;5144717;;;50000000;910;120;Drama;;;en;19209;Olympus Pictures;67;5590;;;;
27586;2010;The Runaways;2995811;;;100000000;1060;30;Music;Drama;History;en;1866;The Linson Company;64;7560;;;;
27723;2000;Psycho Beach Party;268117;;;15000000;950;80;Comedy;Horror;;en;8887;New Oz Productions;57;810;;;;
27759;1963;55 Days at Peking;10000000;;;170000000;1540;50;History;War;Drama;en;1743;Samuel Bronston Productions;70;1520;;;;
27936;2009;Micmacs à tire-larigot;14000000;;;330000000;1000;100;Action;Comedy;Crime;fr;1143;Epithète Films;66;5590;;;;
28005;1996;Kama Sutra: A Tale of Love;4109095;;;30000000;1170;90;Drama;History;Romance;en;22151;NDF International;57;1620;;;;
28053;2009;City Island;7875862;;;60000000;1040;30;Drama;Comedy;;en;10773;Filmsmith Productions;69;3430;;;;
28089;2009;The Messenger;1595417;;;65000000;1130;110;Drama;Romance;;en;1331;Oscilloscope;67;4020;;;;
28121;1996;A Thin Line Between Love and Hate;34746109;;;80000000;1080;40;Comedy;Thriller;Crime;en;9158;Savoy Pictures;56;790;;;;
28165;1989;The Toxic Avenger Part II;792966;;;25000000;950;70;Comedy;Horror;Fantasy;en;10963;Troma Entertainment;54;1520;;;;
28178;2009;Hachi: A Dog's Tale;46800000;;;160000000;930;60;Drama;Family;;en;60913;Scion Films;8007;64440;;;;
28211;2009;Chloe;13657649;;;140000000;960;20;Drama;Thriller;Mystery;en;25218;Outpost Studios;61;16340;;;;
28260;1993;Return of the Living Dead III;54207;;;20000000;970;100;Science Fiction;Romance;Horror;en;2678;Ozla Productions;6576;7980;;;;
28353;1997;How to Be a Player;13960203;;;0;930;80;Comedy;Romance;;en;6797;Def Pictures;56;380;;;;
28355;2009;Case 39;29000000;;;270000000;1090;80;Horror;Mystery;Thriller;en;28441;Paramount Vantage;63;21490;;;;
28580;1945;The Lost Weekend;11000000;;;12500000;1010;110;Drama;;;en;15703;Paramount;76;5460;;;;
28665;2009;Fame;77211836;;;180000000;1070;90;Music;Comedy;Drama;en;12005;United Artists;57;3550;;;;
28902;1999;In Dreams;12017369;;;300000000;1000;10;Mystery;Thriller;Horror;en;10874;DreamWorks Pictures;55;1740;;;;
29015;2000;The Specials;13276;;;10000000;820;90;Comedy;Fantasy;;en;5144;Mindfire Entertainment;54;340;;;;
29064;1999;The Omega Code;12600000;;;72000000;1000;100;Horror;Thriller;Fantasy;en;4431;Code Productions;47;490;;;;
29076;2000;Gun Shy;1600000;;;100000000;1010;20;Action;Comedy;Romance;en;12261;Fortis Films;53;1270;;;;
29146;1968;Charly;814666;;;9500000;1030;90;Drama;Romance;Science Fiction;en;9575;ABC Pictures;65;970;;;;
29193;1997;The Spanish Prisoner;13835130;;;100000000;1100;120;Drama;Mystery;Thriller;en;8911;Sweetland Films;68;2580;;;;
29427;2010;The Crazies;54956140;;;200000000;1010;20;Mystery;Horror;Action;en;26031;Penn Station Entertainment;63;19500;;;;
29463;1985;Krush Groove;11000000;;;30000000;970;100;Comedy;Drama;Music;en;417;Crystalite Productions;61;360;;;;
29715;1965;Major Dundee;14873;;;38000000;1250;40;Western;War;;en;16773;Jerry Bresler Productions;66;1450;;;;
29912;1953;The Robe;36000000;;;41000000;1350;90;Drama;History;;en;23828;20th Century Fox;68;2240;;;;
29917;2009;Exam;394717;;;6000000;1010;60;Thriller;Mystery;;en;21045;Bedlam Productions;6717;19360;;;;
29963;2009;Bright Star;14374652;;;100000000;1190;90;Drama;Romance;;en;12083;BBC Film;66;4210;;;;
29996;1959;Solomon and Sheba;12200000;;;50000000;1390;120;History;Romance;Romance;en;35263;Edward Small Productions;63;870;;;;
30128;2009;I Hope They Serve Beer in Hell;1429299;;;70000000;1060;90;Comedy;Drama;;en;7688;Darko Entertainment;48;740;;;;
30139;2006;Phat Girlz;7301115;;;30000000;990;40;Comedy;Romance;;en;11701;Outlaw Productions;48;550;;;;
30141;2003;The Singing Detective;337174;;;80000000;1090;100;Comedy;Music;Mystery;en;13069;Icon Productions;51;1220;;;;
30246;2003;Civil Brand;243347;;;5000000;950;80;Crime;Drama;Thriller;en;4876;Mandalay Sports Entertainment;70;150;;;;
30309;2002;Real Women Have Curves;7700000;;;30000000;860;100;Comedy;Drama;;en;9318;LaVoo Productions;60;690;;;;
30315;1977;Kingdom of the Spiders;17000000;;;5000000;970;80;Horror;Science Fiction;;en;11366;Arachnid Productions Ltd.;5482;1110;;;;
30379;2001;Megiddo: The Omega Code 2;6000000;;;200000000;1040;90;Action;Thriller;Horror;en;4752;Infinity Omnimedia;45;350;;;;
30497;1974;The Texas Chain Saw Massacre;30900000;;;1400000;830;100;Horror;;;en;51368;Vortex;73;30740;;;;
30500;1998;To Gillian on Her 37th Birthday;4137645;14415660500;1500000000;0;930;100;Drama;Romance;;en;8101;Triumph Films;54;480;;;;
30596;2009;十月圍城;6604537;;;230000000;1390;120;Drama;Action;History;cn;11823;China Film Group Corporation;68;3480;;;;
30943;1999;The Deep End of the Ocean;28121100;;;380000000;1060;30;Drama;Mystery;;en;2388;Mandalay Entertainment;65;4080;;;;
30973;2003;The Gospel of John;4100000;;;100000000;1800;90;Drama;Fantasy;;en;10077;Gospel of John Ltd.;77;1100;;;;
31005;2002;Moonlight Mile;10011050;;;210000000;1170;90;Romance;Drama;;en;11694;Punch Productions;63;2120;;;;
31007;2010;Welcome to the Rileys;361960;;;0;1100;100;Drama;;;en;13518;Destination Films;66;3800;;;;
31174;1995;Richard III;2748518;;;0;1040;120;Drama;War;;en;15244;Mayfair Entertainment International;67;1650;;;;
31175;2009;Soul Kitchen;18164139;;;40000000;990;90;Drama;Comedy;;de;10073;Corazón International;69;4900;;;;
31203;2009;Le Petit Nicolas;62794894;;;227000000;910;90;Comedy;;;fr;15353;SCOPE Pictures;60;10790;;;;
31246;2003;From Justin to Kelly;4922166;;;120000000;900;60;Comedy;Romance;;en;7227;19 Entertainment;34;930;;;;
31582;1999;Flawless;4488529;;;150000000;1120;110;Comedy;Drama;;en;12106;Metro-Goldwyn-Mayer;61;2390;;;;
31640;1996;Blood and Wine;1094668;;;260000000;1010;100;Crime;Thriller;Thriller;en;1205;Fox Searchlight Pictures;57;1520;;;;
31668;2001;All the Queen's Men;23000;;;150000000;990;100;Action;Comedy;Drama;en;4771;Atlantic Streamline;52;200;;;;
31867;2010;Repo Men;18409891;;;320000000;1110;30;Action;Science Fiction;Thriller;en;18844;Relativity Media;63;18260;;;;
31908;1996;Ghosts of Mississippi;13323144;;;360000000;1300;120;Drama;Drama;;en;10435;Castle Rock Entertainment;66;1300;;;;
31909;1986;Invaders from Mars;4884663;;;120000000;1000;60;Science Fiction;Horror;;en;12665;The Cannon Group;55;2280;;;;
31915;1979;Prophecy;54000000;;;120000000;1020;90;Horror;Science Fiction;;en;10904;Paramount;54;1190;;;;
31932;2002;City of Ghosts;1277187;;;175000000;1160;90;Thriller;;;en;7788;United Artists;58;750;;;;
32235;2003;Northfork;1600000;;;19000000;1030;70;Fantasy;Drama;ScienceFiction;en;8696;Romano Shane Productions;59;700;;;;
32274;1999;Cradle Will Rock;2900000;;;360000000;1320;120;Drama;;;en;1401;Touchstone Pictures;64;790;;;;
32275;1946;Duel in the Sun;20400000;;;60000000;1440;120;Western;Romance;Drama;en;13345;The Selznick Studio;64;1480;;;;
32316;2003;Marci X;1675706;;;200000000;840;80;Comedy;;;en;8143;Paramount;36;500;;;;
32395;2009;The Greatest;1344544;;;60000000;990;20;Drama;;;en;8782;Barbarian Films;62;1450;;;;
32456;1997;Two Girls and a Guy;2057193;;;10000000;840;40;Drama;Romance;;en;1002;Fox Searchlight Pictures;52;940;;;;
32579;2008;La misma luna;23311391;;;0;1060;30;Drama;;;es;14645;The Weinstein Company;77;2260;;;;
32657;2010;Percy Jackson & the Olympians: The Lightning Thief;226497209;;;950000000;1180;20;Adventure;Fantasy;Family;en;83734;1492 Pictures;6215;72140;;;;
32740;2006;कृष;16000000;;;50000000;1740;60;Action;Science Fiction;;hi;12932;Film Kraft;64;2230;;;;
32823;2010;Get Him to the Greek;90029656;;;400000000;1090;60;Adventure;Comedy;Music;en;19069;Apatow Productions;60;16860;;;;
33106;2009;疯狂的赛车;16259000;;;0;990;10;Comedy;Adventure;Comedy;zh;7785;Beijing Film Studio;74;720;;;;
33155;1980;Galaxina;4865000;;;55000000;950;60;Comedy;Science Fiction;;en;9323;Marimark Productions;40;640;;;;
33157;1970;Waterloo;3052000;;;250000000;1340;100;History;Drama;War;en;16223;Mosfilm;71;1830;;;;
33196;2009;해운대;71641901;;;160000000;1200;70;Action;Drama;Thriller;ko;29238;Polygon Entertainment;69;4310;;;;
33217;2010;Diary of a Wimpy Kid;76196538;;;150000000;920;30;Comedy;Family;;en;37165;Dayday Films;6229;15220;;;;
33511;2009;Nowhere Boy;6577779;;;0;980;120;Drama;;;en;15261;Lipsync Productions;72;7730;;;;
33542;1995;紅番區;32400000;;;75000000;1040;10;Crime;Action;Comedy;cn;36408;Orange Sky Golden Harvest;68;9620;;;;
33644;1998;How Stella Got Her Groove Back;37672350;;;200000000;1240;80;Comedy;Drama;Romance;en;10219;20th Century Fox;59;1070;;;;
33667;1947;Gentleman's Agreement;7800000;;;20000000;1180;110;Drama;Romance;;en;12529;20th Century Fox;70;2270;;;;
33676;1983;Losin' It;1246141;;;70000000;1000;80;Comedy;;;en;11287;Tijuana Productions;50;990;;;;
33693;2002;Funny Ha Ha;76901;;;0;890;90;Drama;Comedy;Romance;en;2788;Goodbye Cruel Releasing;61;400;;;;
33870;2009;Mao's Last Dancer;23900000;;;250000000;1170;100;Drama;Romance;;en;8367;Great Scott Productions Pty. Ltd.;66;1100;;;;
33909;2010;Wall Street: Money Never Sleeps;134748021;;;700000000;1330;90;Drama;Crime;;en;17564;Pressman Film;61;14510;;;;
34016;2010;She's Out of My League;49800000;;;200000000;1040;30;Romance;Comedy;;en;42825;Paramount;6461;20150;;;;
34043;2001;On the Line;4500000;;;160000000;850;100;Comedy;Family;Romance;en;5547;Tapestry Films;48;360;;;;
34086;1990;Spaced Invaders;15369573;;;30000000;1000;40;Comedy;Family;Science Fiction;en;7816;Touchstone Pictures;49;700;;;;
34106;1938;You Can't Take It with You;7433101;;;16447360;1260;90;Comedy;Romance;;en;11995;Columbia Pictures;75;3670;;;;
34314;1997;Turbulence;11466088;;;550000000;1000;10;Action;Thriller;Crime;en;14857;Rysher Entertainment;53;2210;;;;
34341;2002;Men with Brooms;4245870;;;75000000;1020;90;Comedy;Romance;;en;4336;Alliance Atlantis;52;260;;;;
34563;2010;Our Family Wedding;21409028;;;140000000;1030;30;Comedy;;;en;12786;Pointe Studios;57;1220;;;;
34584;1984;Die unendliche Geschichte;20158808;;;270000000;1020;40;Adventure;Fantasy;Family;en;44161;Constantin Film;72;38440;;;;
34647;2009;Enter the Void;754249;;;130000000;1610;60;Fantasy;Drama;;en;1677;Fidélité Films;73;16880;;;;
34653;2009;A Single Man;25000000;;;70000000;970;120;Drama;Romance;;en;23007;Fade to Black Productions;73;14750;;;;
34723;1993;The Adventures of Huck Finn;24103594;;;65000000;1080;40;Adventure;Drama;Family;en;938;Walt Disney Pictures;62;1730;;;;
34769;2009;Defendor;44462;;;35000000;1010;90;Drama;Action;Comedy;en;11457;Alliance Films;64;5330;;;;
34806;2010;The Back-Up Plan;77477008;;;350000000;1060;40;Comedy;Romance;;en;16642;Escape Artists;61;13430;;;;
34813;2010;The Losers;23580000;;;250000000;970;40;Action;Adventure;Crime;en;27996;Dark Castle Entertainment;63;17330;;;;
34851;2010;Predators;127200000;;;400000000;1070;70;Science Fiction;Action;Thriller;en;68247;Davis Entertainment;62;38940;;;;
34941;1997;The Last Time I Committed Suicide;46362;;;40000000;940;60;Drama;;;en;6858;Tapestry Films;53;320;;;;
35019;2010;Nanny McPhee and the Big Bang;93251121;;;350000000;1090;30;Comedy;Fantasy;Family;en;4496;Three Strange Angels;63;17650;;;;
35032;1948;The Pirate;2956000;;;37000000;1020;60;Music;Romance;Comedy;en;8881;Metro-Goldwyn-Mayer;65;870;;;;
35056;2010;Date Night;152300000;;;550000000;880;40;Comedy;Action;Adventure;en;20629;Dune Entertainment;61;27280;;;;
35073;1953;The Beast from 20,000 Fathoms;5000000;;;2100000;800;60;Drama;Horror;Science Fiction;en;12951;Jack Dietz Productions;66;1700;;;;
35169;2010;Furry Vengeance;36236710;;;350000000;920;40;Family;Comedy;;en;17308;Robert Simonds Productions;50;5720;;;;
35688;2010;Why Did I Get Married Too?;60673972;;;200000000;1210;40;Comedy;Romance;;en;17298;Lions Gate Films;65;1460;;;;
35690;2010;The Last Song;89137047;;;200000000;1070;30;Drama;Family;Romance;en;23802;Touchstone Pictures;72;32510;;;;
35791;2010;Resident Evil: Afterlife;300200000;;;600000000;970;90;Action;Adventure;Horror;en;1876;Screen Gems;605;36710;;;;
36046;2004;The Work and the Glory;3347647;;;75000000;1100;110;Drama;Romance;;en;2345;Manchester Pictures;65;140;;;;
36047;2000;The In Crowd;5280035;;;150000000;1050;70;Drama;Mystery;Thriller;en;5562;Morgan Creek Entertainment;45;530;;;;
36095;1997;キュア;99000;;;200000;1110;120;Crime;Thriller;Horror;ja;14835;Daiei Film;74;4490;;;;
36355;1996;Flipper;20080020;;;255300000;950;50;Adventure;Family;;en;16644;The Bubble Factory;55;3050;;;;
36419;2010;After.Life;3606395;;;45000000;1040;110;Drama;Horror;Mystery;en;45279;Lleju Productions;63;10650;;;;
36557;2006;Casino Royale;599045960;;;1500000000;1440;110;Adventure;Action;Thriller;en;45194;Metro-Goldwyn-Mayer;76;103120;;;;
36586;2002;Blade II;155010032;;;540000000;1170;30;Fantasy;Horror;Action;en;34628;New Line Cinema;6532;45060;;;;
36593;1994;Naked Gun 33⅓: The Final Insult;132000000;;;300000000;830;30;Comedy;Crime;;en;39026;Paramount;65;19440;;;;
36643;1999;The World Is Not Enough;361832400;;;1350000000;1280;110;Adventure;Action;Thriller;en;38536;Metro-Goldwyn-Mayer;63;27680;;;;
36647;1998;Blade;131183530;;;450000000;1210;80;Horror;Action;;en;90475;New Line Cinema;678;56990;;;;
36648;2004;Blade: Trinity;128905366;;;650000000;1230;120;Action;Horror;Fantasy;en;38053;Marvel Enterprises;59;37020;;;;
36657;2000;X-Men;296339527;;;750000000;1040;70;Adventure;Action;Science Fiction;en;3131;The Donners' Company;7002;108950;;;;
36658;2003;X2;407711549;;;1100000000;1330;40;Adventure;Action;Science Fiction;en;3043;The Donners' Company;703;97350;;;;
36668;2006;X-Men: The Last Stand;459359555;;;2100000000;1040;50;Adventure;Action;Science Fiction;en;2916;The Donners' Company;6408;92930;;;;
36669;2002;Die Another Day;431971116;;;1400000000;1330;110;Adventure;Action;Thriller;en;53426;EON Productions;60;33360;;;;
36670;1983;Never Say Never Again;160000000;;;360000000;1340;100;Adventure;Action;Thriller;en;27717;TaliaFilm II Productions;61;13610;;;;
36691;2009;Solitary Man;5000000;;;150000000;900;90;Comedy;Drama;Romance;en;11777;Paul Schiff Productions;59;2890;;;;
36696;2010;Белка и Стрелка. Звёздные собаки;6500000;;;250000000;850;30;Family;Animation;;ru;8667;CN Film;52;460;;;;
